id_localidad,nombre,partido,municipio,codigo_postal,latitud,longitud
9679,"SAN PEDRO","SAN PEDRO","SAN PEDRO",3364,-26.6224480,-54.1117477
9559,"SAN SEBASTIAN","LIBERTADOR GRAL SAN MARTIN",,3334,,
9492,"SAN VICENTE",GUARANI,"SAN VICENTE",3364,-27.0032024,-54.4814644
9408,"SANTA ANA",CANDELARIA,"SANTA ANA",3316,-27.3696671,-55.5827827
9437,"SANTA INES",CAPITAL,,3304,-27.5070059,-55.8548855
9461,"SANTA MARIA LA MAYOR",CONCEPCION,,3355,,
9462,"SANTA MARIA MARTIR",CONCEPCION,,3355,,
9329,"SANTA RITA","25 DE MAYO","ALBA POSSE",3363,-27.5241814,-54.7265205
20536,"SANTA ROSA","SAN PEDRO",,3364,-26.4369125,-53.8786240
9474,"SANTIAGO DE LINIERS",ELDORADO,"SANTIAGO DE LINIERS",3381,-26.3905866,-54.3947099
9652,"SANTO PIPO","SAN IGNACIO","SANTO PIPO",3326,-27.1407580,-55.4100172
20473,"SEGUNDA ZONA",IGUAZU,,3374,,
20515,"SIERRA DE ORO",OBERA,,3360,,
9438,"SIERRA DE SAN JOSE",CAPITAL,,3306,,
9356,"SIERRAS SAN JUAN",APOSTOLES,,3306,,
9409,"SOL DE MAYO",CANDELARIA,,3308,,
27582,"SOL NACIENTE",CAINGUAS,,3337,,
20517,TACUARA,"SAN IGNACIO",,3322,-27.2739425,-55.2555760
9410,TACUARUZU,CANDELARIA,,3309,-27.6059095,-55.6420637
9575,TARUMA,MONTECARLO,,3386,-26.7282098,-54.7278210
9411,TEYUGUARE,CANDELARIA,,3322,,
9357,TIGRE,APOSTOLES,,3350,,
9412,TIMBAUBA,CANDELARIA,,3317,,
20481,TIRICA,IGUAZU,,3370,-25.9651124,-54.3903933
9680,TOBUNAS,"SAN PEDRO",,3364,-26.4571152,-53.8815613
9439,TORORO,CAPITAL,,3306,,
9330,"TORTA QUEMADA","25 DE MAYO",,3363,-27.3184856,-54.6363145
9413,"TRATADO DE PAZ",CANDELARIA,,3317,,
9331,"TRES BOCAS","25 DE MAYO",,3363,,
9358,"TRES CAPONES",APOSTOLES,"TRES CAPONES",3353,-28.0026588,-55.6054192
9673,"TRES ESQUINAS","SAN JAVIER",,3357,-27.8306370,-55.1816025
9600,"VILLA ARMONIA",OBERA,,3361,,
9601,"VILLA BLANQUITA",OBERA,,3360,,
9602,"VILLA BONITA",OBERA,"CAMPO RAMON",3361,-27.4844445,-54.9579261
20537,"VILLA DON BOSCO","SAN PEDRO",,3364,-26.6188105,-54.1541004
20428,"VILLA EMILIA",CAPITAL,,3300,,
27644,"VILLA ERRECABORDE",APOSTOLES,,3350,,
20479,"VILLA FLOR",IGUAZU,,3370,,
27547,"VILLA INTA","LEANDRO N ALEM",,3313,,
9440,"VILLA LANUS",CAPITAL,,3300,,
9535,"VILLA LIBERTAD","LEANDRO N ALEM",,3315,-27.5583422,-55.3160862
20508,"VILLA OJO DE AGUA",MONTECARLO,,3384,,
27645,"VILLA ORTIZ PEREIRA",APOSTOLES,,3358,,
9475,"VILLA ROULET",ELDORADO,,3382,-26.4422595,-54.6405735
20512,"VILLA SARUBBI",OBERA,,3360,,
9603,"VILLA SVEA",OBERA,,3361,,
20513,"VILLA UNION",OBERA,,3384,-27.5078049,-54.9285120
