id_localidad,nombre,partido,municipio,codigo_postal,latitud,longitud
6689,"BELLA VISTA",ATREUCO,,6305,,
6831,"BERNARDO LARROUDE",CHAPALEUFU,"BERNARDO LARROUDE",6220,-35.0254288,-63.5823822
6959,BERNASCONI,HUCAL,BERNASCONI,8204,-37.9002113,-63.7469940
6871,BOEUF,CONHELO,CONHELO,6380,-35.9612579,-64.4406662
7200,"BOLICHE LA ARAÑA",TOAY,,6301,,
18639,BUTALO,CHALILEO,,6323,,
7201,CACHIRULO,TOAY,TOAY,6303,-36.7473962,-64.3673907
7025,CAICHUE,LOVENTUE,,6321,,
7088,CAIMI,MARACO,,6361,,
7202,CALCHAHUE,TOAY,,6303,,
6735,"CALEU CALEU","CALEU CALEU",,8138,,
7154,CALEUFU,RANCUL,CALEUFU,6387,-35.5955200,-64.5587082
6872,"CAMPO CARETTO",CONHELO,,6381,,
6960,"CAMPO CICARE",HUCAL,,8208,,
18544,"CAMPO DE LOS TOROS",GUATRACHE,,6311,,
6961,"CAMPO DE SALAS",HUCAL,,8208,,
6931,"CAMPO LA FLORIDA",GUATRACHE,,6311,,
6765,"CAMPO LUDUEÑA",CATRILO,,6330,,
6873,"CAMPO MOISES SECCION 1A",CONHELO,,6383,,
6962,"CAMPO NICHOLSON",HUCAL,,8208,,
6874,"CAMPO PICO",CONHELO,,6381,,
7231,"CAMPO SALUSSO",TRENEL,,6369,,
6932,"CAMPO URDANIZ",GUATRACHE,,6309,,
7155,CARAMAN,RANCUL,,6387,,
7089,"CARLOS BERG",MARACO,,6360,,
7026,"CARRO QUEMADO",LOVENTUE,"CARRO QUEMADO",6319,-36.4759827,-65.3430176
27818,"CASA DE PIEDRA",PUELEN,"CASA DE PIEDRA",8201,-38.2230520,-67.1709260
6766,CATRILO,CATRILO,CATRILO,6330,-36.4088669,-63.4199677
6767,CAYUPAN,CATRILO,,6330,,
6832,CEBALLOS,CHAPALEUFU,CEBALLOS,6221,-35.2910576,-63.7759590
6690,CEREALES,ATREUCO,"MIGUEL RIGLOS",6301,-36.8092438,-63.8526921
7240,"CERRO AZUL",UTRACAN,,8201,,
7241,"CERRO BAYO",UTRACAN,,8201,,
6912,"CERRO DEL AIGRE",CURACO,,8201,,
7242,"CERRO LA BOTA",UTRACAN,,8201,,
7243,CHACHARRAMENDI,UTRACAN,CHACHARRAMENDI,8201,-37.3318977,-65.6509018
6875,"CHACRA 16",CONHELO,,6380,,
17004,"CHACRA LA CASILDA",CHAPALEUFU,,6221,,
17005,"CHACRA LA MAGDALENA",CHAPALEUFU,,6621,,
7027,"CHACRAS DE VICTORICA",LOVENTUE,,6319,,
7203,CHACU,TOAY,,6303,,
7156,CHAMAICO,RANCUL,RANCUL,6214,-35.0864362,-64.9231525
7182,CHANILAO,REALICO,,6201,,
7204,CHAPALCO,TOAY,,6303,-36.8701935,-64.7531815
6816,CHICALCO,CHALILEO,,6323,,
18516,"COLONIA 17 DE AGOSTO",HUCAL,,8204,,
6691,"COLONIA AGUIRRE",ATREUCO,,6301,,
6933,"COLONIA ANASAGASTI",GUATRACHE,,6309,,
7124,"COLONIA BARON","QUEMU QUEMU","COLONIA BARON",6315,-36.1498985,-63.8545609
6963,"COLONIA BEATRIZ",HUCAL,,8208,,
7125,"COLONIA BEAUFORT","QUEMU QUEMU",,6331,,
7244,"COLONIA CAZAUX",UTRACAN,,8214,,
27819,"COLONIA CHICA",PUELEN,"COLONIA 25 DE MAYO",8201,-37.9578250,-67.8253120
6833,"COLONIA DENEVI",CHAPALEUFU,,6228,,
7245,"COLONIA DEVOTO",UTRACAN,,6325,-37.2077904,-64.8257217
6743,"COLONIA ECHETA",CAPITAL,,6301,,
6886,"COLONIA EL DESTINO",CONHELO,WINIFREDA,6313,-36.2160998,-64.6094188
7028,"COLONIA EL PORVENIR",LOVENTUE,,6321,,
